Date,Value,"Statut","Qualification","Méthode","Continuité"
2022-08-21T00:00:00.000Z,"677","16",20,10,0
2022-08-22T00:00:00.000Z,"568","16",20,10,0
2022-08-23T00:00:00.000Z,"499","16",20,10,0
2022-08-24T00:00:00.000Z,"458","16",20,10,0
2022-08-25T00:00:00.000Z,"404","16",20,10,0
2022-08-26T00:00:00.000Z,"380","16",20,10,0
2022-08-27T00:00:00.000Z,"348","16",20,10,0
2022-08-28T00:00:00.000Z,"381","16",20,10,0
2022-08-29T00:00:00.000Z,"350","16",20,10,0
2022-08-30T00:00:00.000Z,"332","16",20,10,0
2022-08-31T00:00:00.000Z,"289","16",20,10,0
2022-09-01T00:00:00.000Z,"360","16",20,10,0
2022-09-02T00:00:00.000Z,"345","16",20,10,0
2022-09-03T00:00:00.000Z,"484","16",20,10,0
2022-09-04T00:00:00.000Z,"524","16",20,10,0
2022-09-05T00:00:00.000Z,"401","16",20,10,0
2022-09-06T00:00:00.000Z,"376","16",20,10,0
2022-09-07T00:00:00.000Z,"763","16",20,10,0
2022-09-08T00:00:00.000Z,"1330","16",20,10,0
2022-09-09T00:00:00.000Z,"903","16",20,10,0
2022-09-10T00:00:00.000Z,"644","16",20,10,0
2022-09-11T00:00:00.000Z,"544","16",20,10,0
2022-09-12T00:00:00.000Z,"479","16",20,10,0
2022-09-13T00:00:00.000Z,"445","16",20,10,0
2022-09-14T00:00:00.000Z,"404","16",20,10,0
2022-09-15T00:00:00.000Z,"498","16",20,10,0
2022-09-16T00:00:00.000Z,"585","16",20,10,0
2022-09-17T00:00:00.000Z,"680","16",20,10,0
2022-09-18T00:00:00.000Z,"534","16",20,10,0
2022-09-19T00:00:00.000Z,"549","16",20,10,0
2022-09-20T00:00:00.000Z,"434","16",20,10,0
2022-09-21T00:00:00.000Z,"412","16",20,10,0
2022-09-22T00:00:00.000Z,"384","16",20,10,0
2022-09-23T00:00:00.000Z,"372","16",20,10,0
2022-09-24T00:00:00.000Z,"522","16",20,10,0
2022-09-25T00:00:00.000Z,"731","16",20,10,0
2022-09-26T00:00:00.000Z,"783","16",20,10,0
2022-09-27T00:00:00.000Z,"731","16",20,10,0
2022-09-28T00:00:00.000Z,"818","16",20,10,0
2022-09-29T00:00:00.000Z,"3380","16",20,10,0
2022-09-30T00:00:00.000Z,"1940","16",20,10,0
2022-10-01T00:00:00.000Z,"1290","16",20,10,0
2022-10-02T00:00:00.000Z,"1150","16",20,10,0
2022-10-03T00:00:00.000Z,"1090","16",20,10,0
2022-10-04T00:00:00.000Z,"1000","16",20,10,0
2022-10-05T00:00:00.000Z,"900","16",20,10,0
2022-10-06T00:00:00.000Z,"825","16",20,10,0
2022-10-07T00:00:00.000Z,"794","16",20,10,0
2022-10-08T00:00:00.000Z,"794","16",20,10,0
2022-10-09T00:00:00.000Z,"854","16",20,10,0
2022-10-10T00:00:00.000Z,"799","16",20,10,0
2022-10-11T00:00:00.000Z,"757","16",20,10,0
2022-10-12T00:00:00.000Z,"746","16",20,10,0
2022-10-13T00:00:00.000Z,"751","16",20,10,0
2022-10-14T00:00:00.000Z,"807","16",20,10,0
2022-10-15T00:00:00.000Z,"798","16",20,10,0
2022-10-16T00:00:00.000Z,"823","16",20,10,0
2022-10-17T00:00:00.000Z,"763","16",20,10,0
2022-10-18T00:00:00.000Z,"724","16",20,10,0
2022-10-19T00:00:00.000Z,"708","16",20,10,0
2022-10-20T00:00:00.000Z,"736","16",20,10,0
2022-10-21T00:00:00.000Z,"895","16",20,10,0
2022-10-22T00:00:00.000Z,"1140","16",20,10,0
2022-10-23T00:00:00.000Z,"1110","16",20,10,0
2022-10-24T00:00:00.000Z,"909","16",20,10,0
2022-10-25T00:00:00.000Z,"835","16",20,10,0
2022-10-26T00:00:00.000Z,"791","16",20,10,0
2022-10-27T00:00:00.000Z,"760","16",20,10,0
2022-10-28T00:00:00.000Z,"745","16",20,10,0
2022-10-29T00:00:00.000Z,"723","16",20,10,0
2022-10-30T00:00:00.000Z,"704","16",20,10,0
2022-10-31T00:00:00.000Z,"661","16",20,10,0
2022-11-01T00:00:00.000Z,"743","16",20,10,0
2022-11-02T00:00:00.000Z,"863","16",20,10,0
2022-11-03T00:00:00.000Z,"796","16",20,10,0
2022-11-04T00:00:00.000Z,"779","16",20,10,0
2022-11-05T00:00:00.000Z,"885","16",20,10,0
2022-11-06T00:00:00.000Z,"1150","16",20,10,0
2022-11-07T00:00:00.000Z,"958","16",20,10,0
2022-11-08T00:00:00.000Z,"870","16",20,10,0
2022-11-09T00:00:00.000Z,"1380","16",20,10,0
2022-11-10T00:00:00.000Z,"1600","16",20,10,0
2022-11-11T00:00:00.000Z,"1320","16",20,10,0
2022-11-12T00:00:00.000Z,"1120","16",20,10,0
2022-11-13T00:00:00.000Z,"1030","16",20,10,0
2022-11-14T00:00:00.000Z,"973","16",20,10,0
2022-11-15T00:00:00.000Z,"1030","16",20,10,0
2022-11-16T00:00:00.000Z,"1230","16",20,10,0
2022-11-17T00:00:00.000Z,"1250","16",20,10,0
2022-11-18T00:00:00.000Z,"1180","16",20,10,0
2022-11-19T00:00:00.000Z,"1290","16",20,10,0
2022-11-20T00:00:00.000Z,"1180","16",20,10,0
2022-11-21T00:00:00.000Z,"1170","16",20,10,0
2022-11-22T00:00:00.000Z,"1780","16",20,10,0
2022-11-23T00:00:00.000Z,"2020","16",20,10,0
2022-11-24T00:00:00.000Z,"1810","16",20,10,0
2022-11-25T00:00:00.000Z,"1730","16",20,10,0
2022-11-26T00:00:00.000Z,"1690","16",20,10,0
2022-11-27T00:00:00.000Z,"1560","16",20,10,0
2022-11-28T00:00:00.000Z,"1610","16",20,10,0
2022-11-29T00:00:00.000Z,"2230","16",20,10,0
2022-11-30T00:00:00.000Z,"1810","16",20,10,0
2022-12-01T00:00:00.000Z,"1900","16",20,10,0
2022-12-02T00:00:00.000Z,"1710","16",20,10,0
2022-12-03T00:00:00.000Z,"1710","16",20,10,0
2022-12-04T00:00:00.000Z,"1740","16",20,10,0
2022-12-05T00:00:00.000Z,"2460","16",20,10,0
2022-12-06T00:00:00.000Z,"1960","16",20,10,0
2022-12-07T00:00:00.000Z,"1350","16",20,10,0
2022-12-08T00:00:00.000Z,"1860","16",20,10,0
2022-12-09T00:00:00.000Z,"1940","16",20,10,0
2022-12-10T00:00:00.000Z,"2940","16",20,10,0
2022-12-11T00:00:00.000Z,"2100","16",20,10,0
2022-12-12T00:00:00.000Z,"1410","16",20,10,0
2022-12-13T00:00:00.000Z,"2410","16",20,10,0
2022-12-14T00:00:00.000Z,"3030","16",20,10,0
2022-12-15T00:00:00.000Z,"6020","16",20,10,0
2022-12-16T00:00:00.000Z,"16100","16",20,10,0
2022-12-17T00:00:00.000Z,"7980","16",20,10,0
2022-12-18T00:00:00.000Z,"4890","16",20,10,0
2022-12-19T00:00:00.000Z,"6330","16",20,10,0
2022-12-20T00:00:00.000Z,"4450","16",20,10,0
2022-12-21T00:00:00.000Z,"4700","16",20,10,0
2022-12-22T00:00:00.000Z,"4820","16",20,10,0
2022-12-23T00:00:00.000Z,"4530","16",20,10,0
2022-12-24T00:00:00.000Z,"4530","16",20,10,0
2022-12-25T00:00:00.000Z,"3800","16",20,10,0
2022-12-26T00:00:00.000Z,"3960","16",20,10,0
2022-12-27T00:00:00.000Z,"3540","16",20,10,0
2022-12-28T00:00:00.000Z,"3280","16",20,10,0
2022-12-29T00:00:00.000Z,"3160","16",20,10,0
2022-12-30T00:00:00.000Z,"4140","16",20,10,0
2022-12-31T00:00:00.000Z,"3260","16",20,10,0
2023-01-01T00:00:00.000Z,"3170","16",20,10,0
2023-01-02T00:00:00.000Z,"3520","16",20,10,0
2023-01-03T00:00:00.000Z,"4090","16",20,10,0
2023-01-04T00:00:00.000Z,"4060","16",20,10,0
2023-01-05T00:00:00.000Z,"3330","16",20,10,0
2023-01-06T00:00:00.000Z,"3290","16",20,10,0
2023-01-07T00:00:00.000Z,"3230","16",20,10,0
2023-01-08T00:00:00.000Z,"3090","16",20,10,0
2023-01-09T00:00:00.000Z,"4420","16",20,10,0
2023-01-10T00:00:00.000Z,"3960","16",20,10,0
2023-01-11T00:00:00.000Z,"3920","16",20,10,0
2023-01-12T00:00:00.000Z,"4210","16",20,10,0
2023-01-13T00:00:00.000Z,"3650","16",20,10,0
2023-01-14T00:00:00.000Z,"3200","16",20,10,0
2023-01-15T00:00:00.000Z,"3390","16",20,10,0
2023-01-16T00:00:00.000Z,"4740","16",20,10,0
2023-01-17T00:00:00.000Z,"3850","16",20,10,0
2023-01-18T00:00:00.000Z,"3800","16",20,10,0
2023-01-19T00:00:00.000Z,"3070","16",20,10,0
2023-01-20T00:00:00.000Z,"3170","16",20,10,0
2023-01-21T00:00:00.000Z,"3180","16",20,10,0
2023-01-22T00:00:00.000Z,"2840","16",20,10,0
2023-01-23T00:00:00.000Z,"2900","16",20,10,0
2023-01-24T00:00:00.000Z,"2890","16",20,10,0
2023-01-25T00:00:00.000Z,"2760","16",20,10,0
2023-01-26T00:00:00.000Z,"2660","16",20,10,0
2023-01-27T00:00:00.000Z,"2840","16",20,10,0
2023-01-28T00:00:00.000Z,"2430","16",20,10,0
2023-01-29T00:00:00.000Z,"1910","16",20,10,0
2023-01-30T00:00:00.000Z,"2630","16",20,10,0
2023-01-31T00:00:00.000Z,"2510","16",20,10,0
2023-02-01T00:00:00.000Z,"2490","16",20,10,0
2023-02-02T00:00:00.000Z,"2590","16",20,10,0
2023-02-03T00:00:00.000Z,"2640","16",20,10,0
2023-02-04T00:00:00.000Z,"2600","16",20,10,0
2023-02-05T00:00:00.000Z,"2330","16",20,10,0
2023-02-06T00:00:00.000Z,"3270","16",20,10,0
2023-02-07T00:00:00.000Z,"2070","16",20,10,0
2023-02-08T00:00:00.000Z,"2680","16",20,10,0
2023-02-09T00:00:00.000Z,"2100","16",20,10,0
2023-02-10T00:00:00.000Z,"2110","16",20,10,0
2023-02-11T00:00:00.000Z,"1850","16",20,8,0
2023-02-12T00:00:00.000Z,"2260","16",20,8,0
2023-02-13T00:00:00.000Z,"2190","16",20,8,0
2023-02-14T00:00:00.000Z,"1820","16",20,8,0
2023-02-15T00:00:00.000Z,"2140","16",20,8,0
2023-02-16T00:00:00.000Z,"2140","16",20,10,0
2023-02-17T00:00:00.000Z,"1770","16",20,10,0
2023-02-18T00:00:00.000Z,"1830","16",20,10,0
2023-02-19T00:00:00.000Z,"1850","16",20,10,0
2023-02-20T00:00:00.000Z,"2100","16",20,10,0
2023-02-21T00:00:00.000Z,"1980","16",20,10,0
2023-02-22T00:00:00.000Z,"2190","16",20,10,0
2023-02-23T00:00:00.000Z,"1990","16",20,10,0
2023-02-24T00:00:00.000Z,"2070","16",20,10,0
2023-02-25T00:00:00.000Z,"2600","16",20,10,0
2023-02-26T00:00:00.000Z,"1770","16",20,10,0
2023-02-27T00:00:00.000Z,"1850","16",20,10,0
2023-02-28T00:00:00.000Z,"1750","16",20,10,0
2023-03-01T00:00:00.000Z,"1980","16",20,10,0
2023-03-02T00:00:00.000Z,"2010","16",20,10,0
2023-03-03T00:00:00.000Z,"1740","16",20,10,0
2023-03-04T00:00:00.000Z,"1910","16",20,10,0
2023-03-05T00:00:00.000Z,"1740","16",20,10,0
2023-03-06T00:00:00.000Z,"1850","16",20,10,0
2023-03-07T00:00:00.000Z,"1410","16",20,10,0
2023-03-08T00:00:00.000Z,"1690","16",20,10,0
2023-03-09T00:00:00.000Z,"2700","16",20,10,0
2023-03-10T00:00:00.000Z,"2690","16",20,10,0
2023-03-11T00:00:00.000Z,"10400","16",20,10,0
2023-03-12T00:00:00.000Z,"13000","16",20,10,0
2023-03-13T00:00:00.000Z,"6440","16",20,10,0
2023-03-14T00:00:00.000Z,"12300","16",20,10,0
2023-03-15T00:00:00.000Z,"10600","16",20,10,0
2023-03-16T00:00:00.000Z,"8790","16",20,10,0
2023-03-17T00:00:00.000Z,"7500","16",20,10,0
2023-03-18T00:00:00.000Z,"7430","16",20,10,0
2023-03-19T00:00:00.000Z,"5920","16",20,10,0
2023-03-20T00:00:00.000Z,"6220","16",20,10,0
2023-03-21T00:00:00.000Z,"5760","16",20,10,0
2023-03-22T00:00:00.000Z,"5660","16",20,10,0
2023-03-23T00:00:00.000Z,"4520","16",20,10,0
2023-03-24T00:00:00.000Z,"4880","16",20,10,0
2023-03-25T00:00:00.000Z,"4290","16",20,10,0
2023-03-26T00:00:00.000Z,"4230","16",20,10,0
2023-03-27T00:00:00.000Z,"7250","16",20,10,0
2023-03-28T00:00:00.000Z,"5060","16",20,10,0
2023-03-29T00:00:00.000Z,"4440","16",20,10,0
2023-03-30T00:00:00.000Z,"4150","16",20,10,0
2023-03-31T00:00:00.000Z,"3480","16",20,10,0
2023-04-01T00:00:00.000Z,"4020","16",20,10,0
2023-04-02T00:00:00.000Z,"5330","16",20,10,0
2023-04-03T00:00:00.000Z,"5280","16",20,10,0
2023-04-04T00:00:00.000Z,"4290","16",20,10,0
2023-04-05T00:00:00.000Z,"3610","16",20,10,0
2023-04-06T00:00:00.000Z,"3650","16",20,10,0
2023-04-07T00:00:00.000Z,"3480","16",20,10,0
2023-04-08T00:00:00.000Z,"3090","16",20,10,0
2023-04-09T00:00:00.000Z,"3230","16",20,10,0
2023-04-10T00:00:00.000Z,"2150","16",20,10,0
2023-04-11T00:00:00.000Z,"2810","16",20,10,0
2023-04-12T00:00:00.000Z,"3200","16",20,10,0
2023-04-13T00:00:00.000Z,"3640","16",20,10,0
2023-04-14T00:00:00.000Z,"2800","16",20,10,0
2023-04-15T00:00:00.000Z,"4260","16",20,10,0
2023-04-16T00:00:00.000Z,"5410","16",20,10,0
2023-04-17T00:00:00.000Z,"4400","16",20,10,0
2023-04-18T00:00:00.000Z,"3010","16",20,10,0
2023-04-19T00:00:00.000Z,"3790","16",20,10,0
2023-04-20T00:00:00.000Z,"3510","16",20,10,0
2023-04-21T00:00:00.000Z,"3520","16",20,10,0
2023-04-22T00:00:00.000Z,"3490","16",20,10,0
2023-04-23T00:00:00.000Z,"3870","16",20,10,0
2023-04-24T00:00:00.000Z,"3980","16",20,10,0
2023-04-25T00:00:00.000Z,"3570","16",20,10,0
2023-04-26T00:00:00.000Z,"2880","16",20,10,0
2023-04-27T00:00:00.000Z,"3160","16",20,10,0
2023-04-28T00:00:00.000Z,"3130","16",20,10,0
2023-04-29T00:00:00.000Z,"4400","16",20,10,0
2023-04-30T00:00:00.000Z,"3210","16",20,10,0
2023-05-01T00:00:00.000Z,"3620","16",20,10,0
2023-05-02T00:00:00.000Z,"3580","16",20,10,0
2023-05-03T00:00:00.000Z,"2570","16",20,10,0
2023-05-04T00:00:00.000Z,"2940","16",20,10,0
2023-05-05T00:00:00.000Z,"2400","16",20,10,0
2023-05-06T00:00:00.000Z,"2330","16",20,10,0
2023-05-07T00:00:00.000Z,"2650","16",20,10,0
2023-05-08T00:00:00.000Z,"4330","16",20,10,0
2023-05-09T00:00:00.000Z,"2930","16",20,10,0
2023-05-10T00:00:00.000Z,"6460","16",20,10,0
2023-05-11T00:00:00.000Z,"5060","16",20,10,0
2023-05-12T00:00:00.000Z,"4410","16",20,10,0
2023-05-13T00:00:00.000Z,"5600","16",20,10,0
2023-05-14T00:00:00.000Z,"9910","16",20,10,0
2023-05-15T00:00:00.000Z,"8220","16",20,10,0
2023-05-16T00:00:00.000Z,"5930","16",20,10,0
2023-05-17T00:00:00.000Z,"6060","16",20,10,0
2023-05-18T00:00:00.000Z,"4580","16",20,10,0
2023-05-19T00:00:00.000Z,"4730","16",20,10,0
2023-05-20T00:00:00.000Z,"4800","16",20,10,0
2023-05-21T00:00:00.000Z,"3720","16",20,10,0
2023-05-22T00:00:00.000Z,"4510","16",20,10,0
2023-05-23T00:00:00.000Z,"5260","16",20,10,0
2023-05-24T00:00:00.000Z,"5210","16",20,10,0
2023-05-25T00:00:00.000Z,"3820","16",20,10,0
2023-05-26T00:00:00.000Z,"3010","16",20,10,0
2023-05-27T00:00:00.000Z,"3640","16",20,10,0
2023-05-28T00:00:00.000Z,"3040","16",20,10,0
2023-05-29T00:00:00.000Z,"3520","16",20,10,0
2023-05-30T00:00:00.000Z,"2350","16",20,10,0
2023-05-31T00:00:00.000Z,"2590","16",20,10,0
2023-06-01T00:00:00.000Z,"2530","16",20,10,0
2023-06-02T00:00:00.000Z,"2320","16",20,10,0
2023-06-03T00:00:00.000Z,"2430","16",20,10,0
2023-06-04T00:00:00.000Z,"2380","16",20,10,0
2023-06-05T00:00:00.000Z,"3380","16",20,10,0
2023-06-06T00:00:00.000Z,"1670","16",20,10,0
2023-06-07T00:00:00.000Z,"2110","16",20,10,0
2023-06-08T00:00:00.000Z,"2300","16",20,10,0
2023-06-09T00:00:00.000Z,"1470","16",20,10,0
2023-06-10T00:00:00.000Z,"2050","16",20,10,0
2023-06-11T00:00:00.000Z,"3220","16",20,10,0
2023-06-12T00:00:00.000Z,"4660","16",20,10,0
2023-06-13T00:00:00.000Z,"2780","16",20,10,0
2023-06-14T00:00:00.000Z,"4140","16",20,10,0
2023-06-15T00:00:00.000Z,"2940","16",20,10,0
2023-06-16T00:00:00.000Z,"2310","16",20,10,0
2023-06-17T00:00:00.000Z,"1200","16",20,10,0
2023-06-18T00:00:00.000Z,"1160","16",20,10,0
2023-06-19T00:00:00.000Z,"1720","16",20,10,0
2023-06-20T00:00:00.000Z,"1300","16",20,10,0
2023-06-21T00:00:00.000Z,"1200","16",20,10,0
2023-06-22T00:00:00.000Z,"2050","16",20,10,0
2023-06-23T00:00:00.000Z,"3350","16",20,10,0
2023-06-24T00:00:00.000Z,"1910","16",20,10,0
2023-06-25T00:00:00.000Z,"1080","16",20,10,0
2023-06-26T00:00:00.000Z,"1320","16",20,10,0
2023-06-27T00:00:00.000Z,"1310","16",20,10,0
2023-06-28T00:00:00.000Z,"944","16",20,10,0
2023-06-29T00:00:00.000Z,"856","16",20,10,0
2023-06-30T00:00:00.000Z,"1620","16",20,10,0
2023-07-01T00:00:00.000Z,"1710","16",20,10,0
2023-07-02T00:00:00.000Z,"1550","16",20,10,0
2023-07-03T00:00:00.000Z,"1570","16",20,10,0
2023-07-04T00:00:00.000Z,"1210","16",20,10,0
2023-07-05T00:00:00.000Z,"994","16",20,10,0
2023-07-06T00:00:00.000Z,"879","16",20,10,0
2023-07-07T00:00:00.000Z,"799","16",20,10,0
2023-07-08T00:00:00.000Z,"699","16",20,10,0
2023-07-09T00:00:00.000Z,"1170","16",20,10,0
2023-07-10T00:00:00.000Z,"1010","16",20,10,0
2023-07-11T00:00:00.000Z,"724","16",20,10,0
2023-07-12T00:00:00.000Z,"659","16",20,10,0
2023-07-13T00:00:00.000Z,"661","16",20,10,0
2023-07-14T00:00:00.000Z,"653","16",20,10,0
2023-07-15T00:00:00.000Z,"553","16",20,10,0
2023-07-16T00:00:00.000Z,"497","16",20,10,0
2023-07-17T00:00:00.000Z,"593","16",20,10,0
2023-07-18T00:00:00.000Z,"560","16",20,10,0
2023-07-19T00:00:00.000Z,"493","16",20,10,0
2023-07-20T00:00:00.000Z,"414","16",20,10,0
2023-07-21T00:00:00.000Z,"413","16",20,10,0
2023-07-22T00:00:00.000Z,"405","16",20,10,0
2023-07-23T00:00:00.000Z,"384","16",20,10,0
2023-07-24T00:00:00.000Z,"519","16",20,10,0
2023-07-25T00:00:00.000Z,"476","16",20,10,0
2023-07-26T00:00:00.000Z,"533","16",20,10,0
2023-07-27T00:00:00.000Z,"547","16",20,10,0
2023-07-28T00:00:00.000Z,"480","16",20,10,0
2023-07-29T00:00:00.000Z,"409","16",20,10,0
2023-07-30T00:00:00.000Z,"451","16",20,10,0
2023-07-31T00:00:00.000Z,"540","16",20,10,0
2023-08-01T00:00:00.000Z,"416","16",20,10,0
2023-08-02T00:00:00.000Z,"368","16",20,10,0
2023-08-03T00:00:00.000Z,"358","16",20,10,0
2023-08-04T00:00:00.000Z,"376","16",20,10,0
2023-08-05T00:00:00.000Z,"429","16",20,10,0
2023-08-06T00:00:00.000Z,"536","16",20,10,0
2023-08-07T00:00:00.000Z,"411","16",20,10,0
2023-08-08T00:00:00.000Z,"392","16",20,10,0
2023-08-09T00:00:00.000Z,"375","16",20,10,0
2023-08-10T00:00:00.000Z,"307","16",20,10,0
2023-08-11T00:00:00.000Z,"307","16",20,10,0
2023-08-12T00:00:00.000Z,"259","16",20,10,0
2023-08-13T00:00:00.000Z,"280","16",20,10,0
2023-08-14T00:00:00.000Z,"1320","16",20,10,0
2023-08-15T00:00:00.000Z,"919","16",20,10,0
2023-08-16T00:00:00.000Z,"706","16",20,10,0
2023-08-17T00:00:00.000Z,"555","16",20,10,0
2023-08-18T00:00:00.000Z,"434","16",20,10,0
2023-08-19T00:00:00.000Z,"358","16",20,10,0
2023-08-20T00:00:00.000Z,"307","16",20,10,0
2023-08-21T00:00:00.000Z,"268","16",20,10,0
2023-08-22T00:00:00.000Z,"252","16",20,10,0
2023-08-23T00:00:00.000Z,"205","16",20,10,0
2023-08-24T00:00:00.000Z,"172","16",20,10,0
2023-08-25T00:00:00.000Z,"191","16",20,10,0
2023-08-26T00:00:00.000Z,"184","16",20,10,0
2023-08-27T00:00:00.000Z,"311","16",20,10,0
2023-08-28T00:00:00.000Z,"509","16",20,10,0
2023-08-29T00:00:00.000Z,"485","16",20,10,0
2023-08-30T00:00:00.000Z,"373","16",20,10,0
2023-08-31T00:00:00.000Z,"331","16",20,10,0
2023-09-01T00:00:00.000Z,"298","16",20,10,0
2023-09-02T00:00:00.000Z,"287","16",20,10,0
2023-09-03T00:00:00.000Z,"230","16",20,10,0
2023-09-04T00:00:00.000Z,"188","16",20,10,0
2023-09-05T00:00:00.000Z,"168","16",20,10,0
2023-09-06T00:00:00.000Z,"127","16",20,10,0
2023-09-07T00:00:00.000Z,"109","16",20,10,0
2023-09-08T00:00:00.000Z,"97","16",12,10,0
2023-09-09T00:00:00.000Z,"87","16",12,10,0
2023-09-10T00:00:00.000Z,"85","16",12,10,0
2023-09-11T00:00:00.000Z,"90","16",12,10,0
2023-09-12T00:00:00.000Z,"61","16",12,10,0
2023-09-13T00:00:00.000Z,"137","16",12,10,0
2023-09-14T00:00:00.000Z,"523","16",20,10,0
2023-09-15T00:00:00.000Z,"452","16",20,10,0
2023-09-16T00:00:00.000Z,"391","16",20,10,0
2023-09-17T00:00:00.000Z,"443","16",20,10,0
2023-09-18T00:00:00.000Z,"958","16",20,10,0
2023-09-19T00:00:00.000Z,"1150","16",20,10,0
2023-09-20T00:00:00.000Z,"624","16",20,10,0
2023-09-21T00:00:00.000Z,"502","16",20,10,0
2023-09-22T00:00:00.000Z,"475","16",20,10,0
2023-09-23T00:00:00.000Z,"515","16",20,10,0
2023-09-24T00:00:00.000Z,"565","16",20,10,0
2023-09-25T00:00:00.000Z,"449","16",20,10,0
2023-09-26T00:00:00.000Z,"384","16",20,10,0
2023-09-27T00:00:00.000Z,"327","16",20,10,0
2023-09-28T00:00:00.000Z,"286","16",20,10,0
2023-09-29T00:00:00.000Z,"258","16",20,10,0
2023-09-30T00:00:00.000Z,"271","16",20,10,0
2023-10-01T00:00:00.000Z,"247","16",20,10,0
2023-10-02T00:00:00.000Z,"367","16",20,10,0
2023-10-03T00:00:00.000Z,"226","16",20,10,0
2023-10-04T00:00:00.000Z,"192","16",20,10,0
2023-10-05T00:00:00.000Z,"194","16",20,10,0
2023-10-06T00:00:00.000Z,"221","16",20,10,0
2023-10-07T00:00:00.000Z,"224","16",20,10,0
2023-10-08T00:00:00.000Z,"218","16",20,10,0
2023-10-09T00:00:00.000Z,"199","16",20,10,0
2023-10-10T00:00:00.000Z,"192","16",20,10,0
2023-10-11T00:00:00.000Z,"192","16",20,10,0
2023-10-12T00:00:00.000Z,"177","16",20,10,0
2023-10-13T00:00:00.000Z,"174","16",20,10,0
2023-10-14T00:00:00.000Z,"188","16",20,10,0
2023-10-15T00:00:00.000Z,"199","16",20,10,0
2023-10-16T00:00:00.000Z,"197","16",20,10,0
2023-10-17T00:00:00.000Z,"243","16",20,10,0
2023-10-18T00:00:00.000Z,"271","16",20,10,0
2023-10-19T00:00:00.000Z,"337","16",20,10,0
2023-10-20T00:00:00.000Z,"2990","16",20,10,0
2023-10-21T00:00:00.000Z,"2230","16",20,10,0
2023-10-22T00:00:00.000Z,"1090","16",20,10,0
2023-10-23T00:00:00.000Z,"897","16",20,10,0
2023-10-24T00:00:00.000Z,"1940","16",20,10,0
2023-10-25T00:00:00.000Z,"1860","16",20,10,0
2023-10-26T00:00:00.000Z,"1510","16",20,10,0
2023-10-27T00:00:00.000Z,"2690","16",20,10,0
2023-10-28T00:00:00.000Z,"2100","16",20,10,0
2023-10-29T00:00:00.000Z,"1380","16",20,10,0
2023-10-30T00:00:00.000Z,"1430","16",20,10,0
2023-10-31T00:00:00.000Z,"1170","16",20,10,0
2023-11-01T00:00:00.000Z,"1090","16",20,10,0
2023-11-02T00:00:00.000Z,"1640","16",20,10,0
2023-11-03T00:00:00.000Z,"3350","16",20,10,0
2023-11-04T00:00:00.000Z,"2740","16",20,10,0
2023-11-05T00:00:00.000Z,"4610","16",20,10,0
2023-11-06T00:00:00.000Z,"3730","16",20,10,0
2023-11-07T00:00:00.000Z,"2600","16",20,10,0
2023-11-08T00:00:00.000Z,"2670","16",20,10,0
2023-11-09T00:00:00.000Z,"1660","16",20,10,0
2023-11-10T00:00:00.000Z,"2660","16",20,10,0
2023-11-11T00:00:00.000Z,"3190","16",20,10,0
2023-11-12T00:00:00.000Z,"2990","16",20,10,0
2023-11-13T00:00:00.000Z,"2850","16",20,10,0
2023-11-14T00:00:00.000Z,"2840","16",20,10,0
2023-11-15T00:00:00.000Z,"3390","16",20,10,0
2023-11-16T00:00:00.000Z,"2930","16",20,10,0
2023-11-17T00:00:00.000Z,"2760","16",20,10,0
2023-11-18T00:00:00.000Z,"2580","16",20,10,0
2023-11-19T00:00:00.000Z,"2320","16",20,10,0
2023-11-20T00:00:00.000Z,"1940","16",20,10,0
2023-11-21T00:00:00.000Z,"2810","16",20,10,0
2023-11-22T00:00:00.000Z,"2460","16",20,10,0
2023-11-23T00:00:00.000Z,"2360","16",20,10,0
2023-11-24T00:00:00.000Z,"2130","16",20,10,0
2023-11-25T00:00:00.000Z,"1940","16",20,10,0
2023-11-26T00:00:00.000Z,"1920","16",20,10,0
2023-11-27T00:00:00.000Z,"1870","16",20,10,0
2023-11-28T00:00:00.000Z,"2460","16",20,10,0
2023-11-29T00:00:00.000Z,"3120","16",20,10,0
2023-11-30T00:00:00.000Z,"4480","16",20,10,0
2023-12-01T00:00:00.000Z,"9270","16",20,10,0
2023-12-02T00:00:00.000Z,"10400","16",20,10,0
2023-12-03T00:00:00.000Z,"7090","16",20,10,0
2023-12-04T00:00:00.000Z,"5990","16",20,10,0
2023-12-05T00:00:00.000Z,"6940","16",20,10,0
2023-12-06T00:00:00.000Z,"5670","16",20,10,0
2023-12-07T00:00:00.000Z,"4960","16",20,10,0
2023-12-08T00:00:00.000Z,"8130","16",20,10,0
2023-12-09T00:00:00.000Z,"9720","16",20,10,0
2023-12-10T00:00:00.000Z,"8750","16",20,10,0
2023-12-11T00:00:00.000Z,"10100","16",20,10,0
2023-12-12T00:00:00.000Z,"10700","16",20,10,0
2023-12-13T00:00:00.000Z,"11800","16",20,10,0
2023-12-14T00:00:00.000Z,"12600","16",20,10,0
2023-12-15T00:00:00.000Z,"10700","16",20,10,0
2023-12-16T00:00:00.000Z,"9400","16",20,10,0
2023-12-17T00:00:00.000Z,"9060","16",20,10,0
2023-12-18T00:00:00.000Z,"7310","16",20,10,0
2023-12-19T00:00:00.000Z,"6950","16",20,10,0
2023-12-20T00:00:00.000Z,"5900","16",20,10,0
